-1 0.69759106247806 0.00120672877509976 1.5143355201938 0.0155555418840955
-2 0.628929621482853 0.00167080863319176 1.2519689583673 0.0235454704996753
-3 0.596637575439082 0.00123603982064273 1.09388090418845 0.0182165422287861
-4 0.573136769425651 0.00149296654841113 1.05455554469245 0.022840965462066
-5 0.556360866735404 0.00155978519917446 0.988856122981794 0.0245026554082406
-6 0.542148984890986 0.0014583132569746 0.940584152504035 0.0234672955362323
-7 0.528474721217797 0.000845620526383158 0.854681216594616 0.0138926799540754
-8 0.52033692064872 0.00137153262754227 0.842674426853323 0.0228704451400468
-9 0.51156047018066 0.00102321261717541 0.808277083385348 0.0173161435802076
-10 0.505835978539355 0.00123040687852796 0.809627702563922 0.0210658851169627
-11 0.499436229820667 0.000862310665153518 0.766528844781269 0.0149207312930518
-12 0.495520444257397 0.0013472586291202 0.780504080060976 0.023507444865344
-13 0.490344924662699 0.00127301644026104 0.768314154920953 0.0224328891645787
-14 0.485160776243223 0.00133978612126913 0.737638497435514 0.0238429459810989
-15 0.479773559706503 0.00131043434953147 0.704963449654671 0.0235381696880064
-16 0.47726201591138 0.00109195524705292 0.712745734181723 0.0197115691576012
-17 0.471921090016282 0.00116690207767643 0.688675927909772 0.0212846884510565
-18 0.469164138658337 0.00109265063147904 0.68246401610665 0.0200445251950426
-19 0.465334335111753 0.000953924202992294 0.663045715451806 0.0176201709473258
-20 0.462372383844722 0.00131691398618031 0.656756351188947 0.024464977371072
-21 0.461932764943973 0.00103545089526829 0.666677156459506 0.019270370325849
-22 0.458965007901733 0.0012721420612807 0.676882813589421 0.0238437962910911
-23 0.455763079915297 0.00102528173092499 0.629424835686903 0.0192953739343988
-24 0.454446663753399 0.00137766726873201 0.651131027967002 0.0260267800365345
-25 0.453954545453571 0.00101388447009437 0.67099280460406 0.0192006555904668
-26 0.448187270425547 0.00116143933926799 0.588239478325625 0.0221943307712845
-27 0.446884900030143 0.00112691883021338 0.602778830860683 0.0216061624413984
-28 0.447535969539701 0.001145779828992 0.645621944825981 0.0219899244362311
-29 0.443834530538192 0.00130745432141337 0.595671134409534 0.0252311044646368
-30 0.443348003192996 0.00122752296726632 0.595818664030575 0.0237308060995813
-31 0.441551486662779 0.00128633254356188 0.616526743383364 0.0249834244937398
-32 0.441765632675372 0.00115383481940951 0.602948358440239 0.0223865256222988
-33 0.440909361928962 0.000818505387368803 0.621090079525063 0.0159237520198325
-34 0.44079421195811 0.000996691658510597 0.641595455247612 0.0194123245890898
-35 0.436725298474584 0.00127813309766526 0.590908765382937 0.0250686875963522
-36 0.433091236036661 0.00105463109171596 0.546366498912123 0.0208000155867863
-37 0.433888642381203 0.00127105646278529 0.605846664316888 0.0251059731887611
-38 0.431381539363907 0.001188727667363 0.539819621953041 0.0235301227565015
-39 0.430049908153569 0.000847810927248018 0.55720858058979 0.0168539454888475
-40 0.427567365119581 0.00109783396146262 0.557900367159473 0.0219689591217337
-41 0.425866782299289 0.00111311956572505 0.571496275937649 0.0223430751932789
-42 0.424743793564279 0.000973841030535175 0.554658646456724 0.019596384052009
-43 0.422338358412984 0.00121644415227052 0.557228053964596 0.0246202536849251
-44 0.41874629863653 0.0013773255367232 0.541068680055953 0.0280879707009371
-45 0.415753555478896 0.00126633653411985 0.517477406069462 0.0259743918653824
-46 0.416187430497499 0.00104978762410706 0.526761571481472 0.0215309997206233
-47 0.414754192037194 0.00138889022758755 0.561761966501294 0.0286329063589481
-48 0.412599762681373 0.00089828073974651 0.513898987182997 0.0185672733235803
-49 0.411743054667788 0.00115860456477256 0.506177690583989 0.0239884265551609
-50 0.410099274018604 0.00124681086730726 0.518434407147297 0.0259447506393172
-51 0.408518861698484 0.0014385792308826 0.52542450010457 0.0300558309245929
-52 0.407416202641846 0.00100906670375621 0.550084401846695 0.0211609232139713
-53 0.405280552210483 0.00104564829137942 0.512547200098174 0.0219981775326813
-54 0.402448833749803 0.00155918912809418 0.456320383473158 0.032942422492748
-55 0.399965335290215 0.000852969560183225 0.490724304984286 0.0181686138301965
-56 0.396634137371408 0.00115371019082271 0.505416120612152 0.0248073407418473
-57 0.39196060878892 0.000849572142428638 0.460585350327911 0.0184376721057496
-58 0.391007121122637 0.00114945028806 0.498669550962386 0.0250427019835127
-59 0.386291051975274 0.00130399684941543 0.451750460465932 0.0286859039224117
-60 0.382235056866816 0.000798113512023049 0.479290990918162 0.0177780463208513
-61 0.375680113920685 0.00118484798178398 0.427759753734796 0.0267900454849592
-62 0.367935076926661 0.0013017730303041 0.406946285583884 0.0300333481317454
-63 0.359749933679886 0.00126020429175137 0.383836091736235 0.029685914220508
-64 0.354050350063199 0.000860749522403521 0.377955652775825 0.0205971334078832
