  -0.0000000000000000       0.15566506019792314        9.8267033935180137E-004  0.14275338993191153        1.0045780729483489E-003  0.14186151888073589        1.4150174393638595E-003  0.13771257105070173        1.0210361319503627E-003  0.14309561707349364        1.5671889303490434E-003   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
 -0.29999999999999999       0.17482937853438021        1.0224397272369991E-003  0.16081626296765891        1.1464612896819532E-003  0.15855190999781546        8.5072001209257728E-004  0.15341338749597608        1.2345190489929489E-003  0.16291183263631004        1.0094582513773623E-003   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
 -0.59999999999999998       0.20478776347433555        1.1780388678420178E-003  0.19085395727285748        1.3682108666873919E-003  0.18277787281204569        1.5801411944611284E-003  0.18236943035095698        1.7145095763475382E-003  0.19737449859132333        1.5511664725631961E-003   1.0045780729483489E-003  0.44385916162169697        1.4150174393638595E-003  0.44345304964767585        1.0210361319503627E-003  0.44122096325968385        9.2095272576437877E-004  0.44086700756580449        1.5671889303490434E-003  0.40227582856760463     
 -0.90000000000000002       0.25960225222687366        2.0740667731095242E-003  0.24272151313408941        1.7271723912605271E-003  0.24121672583557444        1.6677139421948559E-003  0.24695766462300500        1.9807317515898189E-003  0.26291526946682969        1.5616176900904400E-003   1.1464612896819532E-003  0.43257745679787202        8.5072001209257728E-004  0.42747361228440373        1.2345190489929489E-003  0.42630070374177026        8.4607199417997781E-004  0.42323714213575930        1.0094582513773623E-003  0.39248683665607853     
  -1.2000000000000000       0.44389276346071171        2.8243198684481411E-003  0.45580171312171064        4.3052670063926544E-003  0.48415682831539619        3.6828360909433580E-003  0.50644210444331195        4.2481054372408705E-003  0.49852545723858233        4.3088491270342989E-003   1.3682108666873919E-003  0.41222645455536122        1.5801411944611284E-003  0.40731933502478701        1.7145095763475382E-003  0.40340474636320411        1.6583560541336907E-003  0.40075626916518148        1.5511664725631961E-003  0.38052797709972580     
  -1.5000000000000000       0.85516653239283003        2.8636249893094694E-003  0.90662917951512445        1.5783884356282134E-003  0.93336494571868434        1.9080500349042003E-003  0.94285282150407013        2.0441542620889823E-003  0.92705047575169297        2.1815623606372143E-003   1.7271723912605271E-003  0.37591813690654291        1.6677139421948559E-003  0.36946022586842420        1.9807317515898189E-003  0.35905840432961189        1.8793601030741756E-003  0.34877414164742709        1.5616176900904400E-003  0.36514526432138733     
  -1.8000000000000000        1.0960018426820757        1.8318989728475460E-003   1.1198517211109231        1.8192849122782811E-003   1.1321448590766781        1.8651662756905207E-003   1.1436075396834098        1.2533390729693545E-003   1.1417399281895420        1.3553976612463846E-003   4.3052670063926544E-003  0.27616600565046567        3.6828360909433580E-003  0.24868548021915443        4.2481054372408705E-003  0.21998405919403277        3.9878109804907750E-003  0.20466439738029271        4.3088491270342989E-003  0.33788215577064001     
  -2.1000000000000001        1.2644345468550588        1.6544091356795652E-003   1.2772154317655953        1.6222772400816682E-003   1.2869471393432685        1.1546594437615546E-003   1.2955568785399800        1.2344067668059872E-003   1.2971543196518642        1.1582241507396046E-003   1.5783884356282134E-003  -9.4153623505211139E-003   1.9080500349042003E-003  -6.2368147667567160E-002   2.0441542620889823E-003 -0.11592333598842480        2.3946387011079982E-003 -0.13363790288017094        2.1815623606372143E-003  0.24515442360801928     
  -2.3999999999999999        1.4006208490574465        1.2094206792550247E-003   1.4087555127262232        1.2215861835004455E-003   1.4161949019198246        1.1116680010855857E-003   1.4237025382159925        7.6250740685713245E-004   1.4278185213037502        1.1480433147982633E-003   1.8192849122782811E-003 -0.30534789849330196        1.8651662756905207E-003 -0.37878708971029001        1.2533390729693545E-003 -0.45979058917752391        1.4341542151209412E-003 -0.49502242801863711        1.3553976612463846E-003   8.2426092588740438E-002
  -2.7000000000000002        1.5189534102286311        1.7609653595776636E-003   1.5258863709330344        8.6903172115126905E-004   1.5324177076418903        9.8095304705176018E-004   1.5378698612630213        9.4745425870680958E-004   1.5431317787261429        8.6355015132458409E-004   1.6222772400816682E-003 -0.63717850691114264        1.1546594437615546E-003 -0.73554659315440518        1.2344067668059872E-003 -0.84074650426202824        1.3753603174690013E-003 -0.90169725336863327        1.1582241507396046E-003 -0.15291797302397162     
  -3.0000000000000000        1.6244704172559861        1.3196774816846405E-003   1.6296707110643518        9.8749312547554498E-004   1.6369141362267432        8.1319826532653429E-004   1.6421356835364471        8.2857874561991006E-004   1.6462459823230675        6.4323424824133603E-004   1.2215861835004455E-003  -1.0103603026083001        1.1116680010855857E-003  -1.1416910566355976        7.6250740685713245E-004  -1.2837046833508159        9.9039998759794449E-004  -1.3581179454911243        1.1480433147982633E-003 -0.45240639632364588     
