 -0.50000000000000000       0.27622004608590617        3.7900656617241395E-003  0.26637801552865381        3.6905525346768017E-003  0.27396258863716028        3.9452490377330654E-003  0.27084540569118992        3.7492863437181153E-003  0.27026943772136491        3.7492863437181153E-003  0.27100516124763935        3.5778440746584437E-003  0.28234325813329203        3.7137671791107182E-003  0.27486388772499754        4.0682104023070150E-003  0.27166435470763528        3.4610916957806535E-003  0.27432554849910917        3.5912644527575171E-003
 -0.54000000000000004       0.28376227607977145        4.1686017555529727E-003  0.28284895964975065        3.9454407653811314E-003  0.28197437326939834        3.8357914733104501E-003  0.28308904964428250        4.0243509331688507E-003  0.28228641958951106        4.0243509331688507E-003  0.28972676791675905        4.3619317778323171E-003  0.28974816050571361        3.7630647043581855E-003  0.28520997538295306        3.8825689223840180E-003  0.28157402389351183        3.7292106298230641E-003  0.28693938682492404        3.8413344225744065E-003
 -0.57999999999999996       0.28989992747528603        4.0982519386919321E-003  0.29418756300018750        4.6891251323609127E-003  0.29779763423455902        4.3931526190000162E-003  0.30227488456846824        4.2404450231457100E-003  0.29367827444022010        4.2404450231457100E-003  0.29746502424141802        3.9668584191922124E-003  0.29957477886716838        4.5349177273868047E-003  0.30824773209247042        4.3549400700075413E-003  0.29984292107532029        4.3140034985136152E-003  0.29620653060764690        4.2263464789305876E-003
 -0.62000000000000000       0.30898142518556071        4.6720280497452209E-003  0.30873798963759069        4.7927581942949771E-003  0.30268441908724147        3.7136705185859013E-003  0.30726605993547157        4.4428563710390175E-003  0.30560219490528295        4.4428563710390175E-003  0.30268943514499769        3.7679712754045734E-003  0.30840293538408126        4.2136227149303738E-003  0.31011390848002396        4.5265339538597465E-003  0.31150716631218078        4.6211006904176601E-003  0.30739876957034340        4.0459293207398888E-003
 -0.66000000000000003       0.33152069681105661        4.5865765786315084E-003  0.32868976878842815        4.0812665093021847E-003  0.32890969374146739        4.3075766851860889E-003  0.33288301936765546        4.5793587342604454E-003  0.32663567599354637        4.5793587342604454E-003  0.31872167461508288        4.4118531930835529E-003  0.32308586393838257        4.5872942666121044E-003  0.31734274462894019        4.6279362375794397E-003  0.31676278022153914        4.2749404566941093E-003  0.33122504608217895        4.7887821428173423E-003
 -0.69999999999999996       0.33914136749447843        5.0284595784707894E-003  0.33930759565452540        5.3412025225679834E-003  0.34308179175220671        5.0614486956708773E-003  0.33563658286116210        4.7678623260435536E-003  0.33256151246421684        4.7678623260435536E-003  0.33917480456855509        4.2260524737364477E-003  0.33990991365898193        5.1915833641756276E-003  0.33731246974798829        4.3153786541127569E-003  0.33801816840458088        4.4865252580349275E-003  0.33720223174581548        4.7481262461906443E-003
 -0.73999999999999999       0.35661118759084565        4.9458123397169654E-003  0.35946144683027764        4.5569427939071375E-003  0.37109828931523270        5.5160302683723347E-003  0.36181253752938619        5.3027536530762366E-003  0.36828672375115856        5.3027536530762366E-003  0.35823108101166856        5.2190669704952307E-003  0.35237616384867976        4.7697543211377667E-003  0.35510612565681987        5.1182383496449655E-003  0.34883576381831932        4.5884837343924609E-003  0.35142870522773045        4.8438405083118105E-003
 -0.78000000000000003       0.37643332275430458        5.1699271287892219E-003  0.37450506511728293        5.3534992617780518E-003  0.37401744373202617        5.0237474530589231E-003  0.38330753903274251        5.3510179316754855E-003  0.38576814485684424        5.3510179316754855E-003  0.38808114135611571        5.2391499859176967E-003  0.37741871224709911        5.3719408706461138E-003  0.38199350406388149        5.1678292527045800E-003  0.38094088330941328        4.8046457786280203E-003  0.37596123523131708        4.8838467277809508E-003
 -0.82000000000000006       0.39436159348840782        5.4692498763075957E-003  0.39945476123656815        5.3942971042944942E-003  0.40295772520509604        5.6135094246093573E-003  0.41008749799694078        5.4712432825391680E-003  0.40910866236513810        5.4712432825391680E-003  0.41033215580230109        5.7254837517506808E-003  0.40122082799218778        5.1355796058617145E-003  0.40635003547548276        5.8955830480052606E-003  0.39942900215612076        5.2653415221118891E-003  0.40867126590316410        5.3379085841637275E-003
 -0.85999999999999999       0.43663955256709641        6.1687924278318682E-003  0.43481532218829849        5.5321159583996693E-003  0.43966910947857424        6.0733054698923769E-003  0.44626073523214654        5.4682303081660805E-003  0.43106587180784484        5.4682303081660805E-003  0.43718915739982106        6.3277378528966048E-003  0.43070339757351334        5.1490748154208836E-003  0.43592098296705750        6.4244510798539128E-003  0.43732436936606545        6.2686951374016156E-003  0.43654270943178702        6.3126992790527052E-003
