   0.0000000000000000       0.23295432594209434        1.3107096692328883E-003  0.20443473855132949        1.2490627520009281E-003  0.20413900993427223        1.7395506136393484E-003  0.22528695038394930        1.3418144172128699E-003  0.19228541570212912        9.0244970512899376E-004  0.22756007654248417        1.1715072471487936E-003
 -0.20000000000000001       0.23846370638018011        1.1725603826857572E-003  0.21266382125611691        1.1266508627739980E-003  0.21238758753637155        1.0880364412024412E-003  0.23309697901141491        1.2613268152328833E-003  0.20085006140035977        1.2458759020725040E-003  0.23256858492747376        1.2395894651413477E-003
 -0.40000000000000002       0.24937229846514677        1.3569947996281443E-003  0.22354178916924369        7.5516764015917464E-004  0.22419661326411969        1.6430378245780876E-003  0.24342602192155091        1.1463299570567285E-003  0.21475231930155578        1.1006879796707665E-003  0.24146506288010255        1.9041349342120090E-003
 -0.59999999999999998       0.26131107498906003        1.2685519052925110E-003  0.23906998480649019        9.5030127898543758E-004  0.23855621966366097        1.4722623354361274E-003  0.25493214902973654        1.4082116672480020E-003  0.23082778000587345        1.5708080769808170E-003  0.25514431162499218        1.3897505429796592E-003
 -0.80000000000000004       0.27989033187208323        1.6797015261540518E-003  0.25909777609045975        1.5006489096820535E-003  0.25892667862306834        1.6983296291750744E-003  0.27289672819498922        1.9977431366546817E-003  0.25190278198851451        1.5614963811379935E-003  0.27540640751359879        1.5514899979724164E-003
  -1.0000000000000000       0.30535094148324909        3.3809942722475192E-003  0.29109582903938380        2.9825027603848399E-003  0.28852166296382581        1.9665125249015156E-003  0.30114571259891415        2.6083505857463457E-003  0.28176628546520988        3.1942367459869099E-003  0.29945627093113358        3.3285087015262750E-003
  -1.2000000000000000       0.34403216241016304        2.2431781386974344E-003  0.33476364530162350        2.8233966227978807E-003  0.33237358324751959        2.0055795675057372E-003  0.33993388201980862        2.3781490636720437E-003  0.33059870109859291        1.8422903840669400E-003  0.34139426000662160        2.2330266013753583E-003
  -1.3999999999999999       0.40998009955186598        3.4073066181696536E-003  0.40396282205015271        2.4820621304792309E-003  0.40487458079605604        2.8235523309329161E-003  0.41218208203302614        3.6013465378219836E-003  0.40447830890081360        4.0601188025819034E-003  0.40976153141710336        3.6528957470994966E-003
  -1.6000000000000001       0.52347025627895483        4.1313089585265604E-003  0.52273121416598256        4.4594501394699376E-003  0.51873718457243145        4.4286878548936296E-003  0.51988734039447393        4.6545773453966453E-003  0.52595347230851108        4.4055619947385629E-003  0.52302985788008949        3.9976687082236275E-003
  -1.8000000000000000       0.70140455292056580        5.8648110750988761E-003  0.70733335909910977        6.0093877735043792E-003  0.70562382533941481        6.5968544134047428E-003  0.70089356249499857        7.4544767809712979E-003  0.71164190289336571        6.5490235530448583E-003  0.70438830488629478        6.3405632999006282E-003
  -2.0000000000000000       0.88740215131839051        4.7739817398398058E-003  0.90095023184394385        6.6325816098669966E-003  0.90113406160089227        7.1401555251078214E-003  0.89571336745733354        6.8850781407917691E-003  0.90783893822095918        6.9198144670435295E-003  0.89418735418023887        6.0446774886184418E-003
